(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) (0,0) (0,0) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0.132281) 
(0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,-0.132281) (0,0) 



(0.000145755,-6.65388e-08) (2.16403e-05,-19770.8) (34626.7,3.76955e-05) (8.65643e-05,-79500.9) (-5.62225e-06,5095.83) (1706.51,1.85572e-06) (-3.91017e-05,35887.7) (-78622.7,-8.56133e-05) (16815.8,1.83213e-05) (1.18403e-05,-10896.8) (42393.8,4.62191e-05) (4.55552e-05,-41784.1) (-1.49215e-05,13697.1) (-24149.7,-2.63444e-05) (-1.21599e-05,11154.9) (-3737.28,-4.04461e-06) (3944.87,4.10582e-06) (-5.78897e-06,5317.96) (21954,2.36764e-05) (4.09042e-05,-37927.6) (1.08876e-05,-10053.2) (1792.81,2.10325e-06) (-1.70963e-05,15918.4) (-39839.2,-4.30238e-05) (9843.12,1.06695e-05) (1.19852e-05,-10964.2) (6139.1,6.45949e-06) (1.84511e-05,-17169.5) (-1.29286e-05,11894.7) (-5311.48,-5.70965e-06) (-2.45533e-06,2292.61) (-8651.75,-9.37453e-06) 
(1.23105e-05,19770.8) (-0.00146538,7.51613e-05) (-9.3865e-05,60658.3) (134098,0.000218729) (13482.2,-2.7764e-05) (-4.32303e-06,3473.62) (-53030.4,-0.000103409) (0.000217277,-131067) (-4.85485e-05,24691.7) (25466,2.55652e-05) (-0.000127415,54199.6) (53013.7,0.000125834) (-20885.3,-3.90661e-05) (7.55693e-05,-26075.3) (-14593.9,-3.33179e-05) (5.71129e-06,-13644.9) (2.40167e-05,62653.1) (-9419.37,-1.43519e-05) (-1.85654e-05,104214) (179782,3.22335e-05) (34412.4,1.67909e-05) (-3.27414e-05,-41635) (-96590.3,-3.68405e-07) (4.44258e-05,-171875) (-1.82598e-05,30768.5) (4599.67,3.8817e-05) (2.44734e-05,76781.4) (100969,2.39831e-06) (-26875.2,-2.84847e-05) (1.08038e-06,-30691.2) (-15959.8,1.22254e-06) (1.54148e-05,-28063.5) 
(-34626.7,2.13558e-05) (-6.52413e-05,-60658.3) (0.00151622,-4.8741e-05) (-0.000117492,-9055.54) (3.13753e-05,39243.8) (-848.991,-1.87779e-06) (6.1142e-05,17229.2) (-11669.6,0.000117868) (8344.99,-2.88156e-05) (-8.44779e-06,11170.4) (35141.7,-8.13483e-05) (-8.06166e-05,-35347.9) (2.26392e-05,5446.18) (-28424.3,5.15237e-05) (2.10449e-05,8664.33) (12431.6,-2.40633e-06) (-97626.1,5.4658e-05) (7.37473e-06,-181.523) (-115161,4.01242e-05) (6.90411e-05,198502) (3.99622e-06,29424.8) (78418.6,-5.08888e-05) (-5.18059e-05,-120327) (178788,-5.41912e-05) (-23688,7.54605e-07) (-3.12117e-05,-25582.7) (-115637,6.26789e-05) (5.24073e-05,124157) (1.02217e-05,-10574) (37455.5,-1.5625e-05) (-9.67399e-06,-20917.6) (22605.9,-1.76417e-06) 
(4.90492e-05,79500.9) (-134098,0.00015545) (-0.000121765,9055.53) (-0.00831698,0.000292394) (88769.9,-7.35066e-05) (-4.79662e-06,2395.27) (30170.5,-0.000150605) (0.000293008,6230.44) (-7.09506e-05,-14762.1) (28496.6,2.24921e-05) (-0.000198859,-69596.1) (-70229.2,0.000197005) (8921.54,-5.58807e-05) (0.000125185,58944.9) (16974.4,-5.1498e-05) (-4.4671e-06,-29519.4) (0.000124419,225176) (-1807.04,-1.84459e-05) (8.59316e-05,270145) (465669,-0.000147818) (70186.9,-6.32789e-06) (-0.000117388,-179576) (-280427,0.000114473) (-0.000113169,-420907) (-1.05767e-06,56960.7) (-55869.3,7.47948e-05) (0.000142219,267103) (289549,-0.000115499) (-27388.4,-2.68495e-05) (-3.43811e-05,-87385.3) (-48625.4,2.15689e-05) (-1.59888e-06,-54164.6) 
(-3.21774e-06,-5095.83) (-13482.2,-3.41257e-05) (4.9894e-05,-39243.8) (-88769.9,-0.000115396) (-0.000307366,1.09886e-05) (2.37948e-06,-2059.11) (38138.1,5.33124e-05) (-0.000114373,87390.1) (2.50044e-05,-17829.9) (-13993,-1.46622e-05) (6.43521e-05,-42876.3) (-42155,-6.34921e-05) (14722,2.02425e-05) (-3.74387e-05,23187.4) (11367.6,1.6878e-05) (-4.22988e-06,6064.53) (-3.38916e-06,-18835.3) (6053.83,7.64606e-06) (2.09296e-05,-41825.8) (-72191.7,-3.61998e-05) (-15723.5,-1.17514e-05) (9.87159e-06,9506.47) (35745.6,1.17533e-05) (-4.07871e-05,71457.7) (1.19812e-05,-14641.1) (-8662.14,-1.81759e-05) (-1.90185e-06,-23972.2) (-37727.1,-1.32002e-05) (15037,1.61567e-05) (-4.17194e-06,11530.9) (5676.08,1.3593e-06) (-1.0365e-05,13131.5) 
(-1706.51,1.05059e-06) (-2.68394e-06,-3473.62) (848.991,-1.4773e-06) (-3.66657e-06,-2395.27) (1.40805e-06,2059.11) (3.13672e-06,-4.70223e-08) (2.05384e-06,1729.52) (-2502.79,3.70841e-06) (823.223,-9.70575e-07) (-1.25931e-07,283.81) (2771.37,-2.87493e-06) (-2.85515e-06,-2766.29) (7.49612e-07,603.978) (-1992.22,1.89272e-06) (7.38768e-07,700.102) (520.844,-2.17729e-07) (-4714.04,2.79374e-06) (2.21427e-07,121.651) (-5136.6,2.55747e-06) (4.40464e-06,8851.77) (4.63843e-07,1203) (3908.23,-2.45579e-06) (-2.97171e-06,-5538.85) (7833.04,-3.72493e-06) (-925.906,2.98777e-07) (-1.24398e-06,-1529.59) (-5547.68,3.24665e-06) (3.03456e-06,5696.88) (1.86649e-07,-228.938) (1715.44,-9.09853e-07) (-5.3685e-07,-974.596) (902.004,-3.1677e-07) 
(-2.21668e-05,-35887.7) (53030.4,-7.83849e-05) (6.92717e-05,-17229.2) (-30170.5,-0.000164842) (-38138.1,3.53156e-05) (2.8695e-06,-1729.52) (-0.0019348,8.28242e-05) (-0.000164758,27024.3) (3.8981e-05,282.353) (-16999.2,-1.46466e-05) (0.000107308,15328.1) (15845.4,-0.000106219) (1170.8,3.08881e-05) (-6.65081e-05,-17443.6) (-3429.27,2.78616e-05) (4.81601e-07,14744) (-5.46062e-05,-103145) (2833.89,1.05237e-05) (-2.98057e-05,-130278) (-224603,5.12043e-05) (-35498.6,-1.27529e-06) (5.3789e-05,80382.7) (132630,-4.51868e-05) (3.47588e-05,205122) (4.52648e-06,-29448.2) (21059.3,-3.83118e-05) (-6.17482e-05,-122904) (-137222,4.5136e-05) (16877.7,1.70266e-05) (1.33533e-05,41462.6) (22820.2,-8.80474e-06) (-2.83584e-06,27733.8) 
(78622.7,-4.85127e-05) (0.000155429,131067) (11669.6,0.000123374) (0.000295948,-6230.43) (-7.31354e-05,-87390.1) (2502.79,4.88907e-06) (-0.000152006,-27024.3) (0.00823429,-0.000296481) (-13281,7.16027e-05) (2.31716e-05,-29036.3) (-65505.5,0.000200285) (0.000198399,66179.2) (-5.64329e-05,-7749.37) (56401,-0.000125867) (-5.18822e-05,-15912.7) (-29486.5,4.10081e-06) (222999,-0.000122723) (-1.86959e-05,2203.6) (268882,-8.31272e-05) (-0.00014298,-463499) (-5.4048e-06,-70199.4) (-177453,0.000116257) (0.000111869,278578) (-419380,0.000108548) (57103.1,1.8821e-06) (7.4908e-05,54393.1) (264634,-0.000140142) (-0.000112778,-287697) (-2.75662e-05,28018) (-86836.5,3.35539e-05) (2.11383e-05,48268.1) (-54244.4,8.46596e-07) 
(-16815.8,1.03866e-05) (-3.68968e-05,-24691.7) (-8344.99,-3.27532e-05) (-7.7916e-05,14762.1) (1.6591e-05,17829.9) (-823.223,-1.35908e-06) (3.91141e-05,-282.352) (13281,7.78694e-05) (0.000427292,-1.84083e-05) (-6.95567e-06,8050.43) (6848.42,-5.06417e-05) (-5.01264e-05,-7095.32) (1.45897e-05,-655.258) (-7983.15,3.1369e-05) (1.315e-05,1518.75) (6937.45,-1.93835e-07) (-48358.5,2.5553e-05) (4.9763e-06,-1369.54) (-61213.6,1.3779e-05) (2.36696e-05,105534) (-6.83168e-07,16711.6) (37648.5,-2.52189e-05) (-2.10374e-05,-62267.6) (96421.3,-1.59475e-05) (-13875.2,-2.20477e-06) (-1.80449e-05,-9780.72) (-57633.7,2.88808e-05) (2.10029e-05,64429.1) (8.07938e-06,-8001.38) (19468.8,-6.21167e-06) (-4.10607e-06,-10710.3) (13062.6,1.40245e-06) 
(6.69853e-06,10896.8) (-25466,1.3548e-05) (-3.17635e-06,-11170.4) (-28496.6,9.04459e-06) (13993,-8.05905e-06) (7.7902e-09,-283.81) (16999.2,-6.62492e-06) (9.46969e-06,29036.3) (-3.15674e-06,-8050.43) (-0.000112146,-1.16153e-06) (-1.06871e-05,-24734.8) (-24602.8,1.0671e-05) (6132.72,-2.31002e-06) (7.71393e-06,16734.2) (6324.5,-2.69926e-06) (-2.06203e-06,-2706.12) (1.85238e-05,29448) (1658.7,-4.53019e-07) (2.02641e-05,29155.8) (50228,-3.49212e-05) (6015.64,-4.76992e-06) (-1.53346e-05,-25254.8) (-32728.2,2.18171e-05) (-3.09322e-05,-43407.3) (3.67953e-06,4278.39) (-11587.5,5.95481e-06) (2.1807e-05,34407.7) (33529.8,-2.24434e-05) (510.479,9.54453e-07) (-6.75868e-06,-10072.7) (-5842.71,3.83622e-06) (-3.57944e-06,-4322.51) 
(-42393.8,2.62139e-05) (-0.000101839,-54199.7) (-35141.7,-9.79307e-05) (-0.0002317,69596.1) (4.41194e-05,42876.3) (-2771.37,-4.18234e-06) (0.000114541,-15328.1) (65505.5,0.000231195) (-6848.42,-5.38734e-05) (-2.23592e-05,24734.8) (0.00307352,-0.000146503) (-0.000144934,-870.498) (4.28611e-05,-7233.51) (-10291.4,8.98178e-05) (3.81065e-05,-713.636) (19012.7,1.15861e-06) (-123529,6.27523e-05) (1.49041e-05,-5619.1) (-163274,2.50967e-05) (4.30165e-05,281520) (-6.15678e-06,46228.4) (94189.7,-6.44389e-05) (-4.60767e-05,-163473) (259325,-2.26841e-05) (-38991.1,-9.90424e-06) (-5.03766e-05,-20194.1) (-147807,7.01839e-05) (4.54381e-05,169433) (2.56355e-05,-25018.3) (51248.1,-1.33355e-05) (-9.35227e-06,-27936.5) (36456.8,7.354e-06) 
(2.5838e-05,41784.1) (-53013.7,0.000100818) (-9.72959e-05,35347.9) (70229.2,0.000230144) (42155,-4.36e-05) (-4.16028e-06,2766.29) (-15845.4,-0.000113696) (0.000229627,-66179.1) (-5.34746e-05,7095.31) (24602.8,2.22807e-05) (-0.000145344,870.491) (-0.00300475,0.000143784) (-7410.77,-4.25509e-05) (8.90666e-05,9647.05) (-932.27,-3.78079e-05) (1.22504e-06,-18816.6) (6.17649e-05,121832) (-5647.28,-1.48086e-05) (2.42491e-05,161376) (278249,-4.1557e-05) (45769.6,6.29187e-06) (-6.35548e-05,-92797.7) (-161448,4.50624e-05) (-2.14738e-05,-256412) (-9.98092e-06,38632.5) (-19678.3,4.98979e-05) (6.90412e-05,145807) (167348,-4.44051e-05) (-24902.5,-2.55323e-05) (-1.30263e-05,-50620) (-27581.7,9.16724e-06) (7.44078e-06,-36110.1) 
(-8.45813e-06,-13697.1) (20885.3,-2.92108e-05) (2.52087e-05,-5446.18) (-8921.54,-6.009e-05) (-14722,1.32953e-05) (1.03464e-06,-603.978) (-1170.8,3.03354e-05) (-6.00892e-05,7749.37) (1.42799e-05,655.258) (-6132.72,-5.20379e-06) (3.94477e-05,7233.51) (7410.77,-3.90538e-05) (-0.000273436,1.13021e-05) (-2.45243e-05,-7445.66) (-1672.57,1.02371e-05) (3.15774e-07,5505.35) (-2.09753e-05,-39238.5) (907.989,3.82764e-06) (-1.21483e-05,-49007) (-84486.5,2.08775e-05) (-13220.5,-1.31506e-07) (2.04608e-05,30738.1) (50101.2,-1.7804e-05) (1.467e-05,76988.8) (1.37949e-06,-10918.3) (8395.43,-1.42313e-05) (-2.37779e-05,-46708.2) (-51813.2,1.78289e-05) (6053.35,6.07666e-06) (5.28279e-06,15651.8) (8635.03,-3.44058e-06) (-7.76479e-07,10302.8) 
(24149.7,-1.49486e-05) (6.32647e-05,26075.3) (28424.3,6.49362e-05) (0.000153,-58944.9) (-2.6497e-05,-23187.4) (1992.22,2.83292e-06) (-7.47393e-05,17443.6) (-56400.9,-0.000152481) (7983.14,3.51361e-05) (1.5611e-05,-16734.2) (10291.4,9.46741e-05) (9.36189e-05,-9647.04) (-2.80378e-05,7445.66) (0.00113549,-5.75592e-05) (-2.46589e-05,3114.71) (-11737.8,-1.64186e-06) (71324.8,-3.47495e-05) (-9.8953e-06,4491.7) (98337.2,-8.54842e-06) (-1.4574e-05,-169573) (6.1502e-06,-28773.9) (-53219.3,3.72176e-05) (2.20969e-05,96985.6) (-157393,2.4774e-06) (24600.5,8.23196e-06) (3.1606e-05,8841.81) (85687.5,-3.84114e-05) (-2.14042e-05,-100684) (-1.77416e-05,17138.6) (-30482.4,6.21037e-06) (4.73138e-06,16470.5) (-22867.8,-6.46488e-06) 
(-6.89615e-06,-11154.9) (14593.9,-2.64312e-05) (2.5133e-05,-8664.33) (-16974.4,-5.95075e-05) (-11367.6,1.15139e-05) (1.06922e-06,-700.102) (3429.27,2.94797e-05) (-5.93907e-05,15912.7) (1.38667e-05,-1518.75) (-6324.5,-5.68386e-06) (3.77697e-05,713.638) (932.271,-3.73679e-05) (1672.57,1.10264e-05) (-2.31893e-05,-3114.71) (-0.000208674,9.82184e-06) (-2.36813e-07,4939.12) (-1.65802e-05,-32436.2) (1388.94,3.82412e-06) (-7.00157e-06,-42590.8) (-73434.8,1.20063e-05) (-11994.3,-1.4368e-06) (1.69195e-05,24813.1) (42744.8,-1.24111e-05) (6.69226e-06,67562.5) (2.42648e-06,-10093.6) (5497.93,-1.30532e-05) (-1.85751e-05,-38787.4) (-44291.8,1.22658e-05) (6382.51,6.52762e-06) (3.60481e-06,13394.8) (7312.01,-2.50203e-06) (-1.77726e-06,9446.95) 
(3737.28,-2.2811e-06) (-7.27436e-07,13644.9) (-12431.6,-8.27234e-06) (-1.83963e-05,29519.4) (-1.36798e-06,-6064.53) (-520.844,-4.63549e-07) (7.4387e-06,-14744) (29486.5,1.80143e-05) (-6937.45,-3.46741e-06) (-3.33899e-06,2706.12) (-19012.7,-7.813e-06) (-7.65366e-06,18816.6) (2.91349e-06,-5505.35) (11737.8,3.89685e-06) (2.09411e-06,-4939.12) (1.61579e-05,1.71178e-06) (9120.55,-7.37343e-06) (1.28233e-06,-1889.42) (4547.71,-1.28308e-05) (-2.21369e-05,-7808.03) (-4.34008e-06,433.364) (-9107.36,4.73748e-06) (1.17293e-05,7271.99) (-4993.91,2.1295e-05) (-977.064,-3.91191e-06) (-9.3405e-07,6697.26) (10276.8,-9.08414e-06) (-1.22806e-05,-7236.22) (3.53827e-06,-3128.87) (-2135.7,3.73628e-06) (1.92563e-06,1434.51) (666.14,3.55597e-06) 
(-3944.87,2.24509e-06) (5.358e-05,-62653.1) (97626.1,0.000100725) (0.000230672,-225176) (-1.22771e-05,18835.3) (4714.04,5.01804e-06) (-0.000103277,103145) (-222999,-0.000227948) (48358.5,4.8372e-05) (3.24196e-05,-29448) (123529,0.000121042) (0.000119253,-121832) (-3.94903e-05,39238.5) (-71324.8,-6.84052e-05) (-3.18859e-05,32436.2) (-9120.55,-1.16773e-05) (0.00101006,1.7802e-05) (-1.54811e-05,14973.6) (48775.5,7.13228e-05) (0.000123188,-84315.6) (3.11512e-05,-24992.5) (13988.5,1.32941e-07) (-5.41019e-05,31171.5) (-91952.6,-0.000127472) (25053.1,3.01671e-05) (3.02351e-05,-33826.9) (4134,2.53515e-05) (5.79901e-05,-34263.2) (-3.52861e-05,32332.4) (-10707.9,-1.78774e-05) (-8.02445e-06,4080.78) (-21816.1,-2.66311e-05) 
(-3.27951e-06,-5317.96) (9419.37,-9.90692e-06) (7.28897e-06,181.523) (1807.04,-1.75928e-05) (-6053.83,4.78934e-06) (2.78709e-07,-121.651) (-2833.89,9.18621e-06) (-1.76555e-05,-2203.6) (4.32992e-06,1369.54) (-1658.7,-1.23562e-06) (1.22524e-05,5619.1) (5647.28,-1.21435e-05) (-907.989,3.39908e-06) (-7.77559e-06,-4491.7) (-1388.94,3.16864e-06) (3.90681e-07,1889.42) (-8.41592e-06,-14973.6) (-3.53486e-05,1.10241e-06) (-6.28594e-06,-17572) (-30288.6,1.0817e-05) (-4466.8,6.70579e-07) (7.80462e-06,12052.4) (18397,-8.04569e-06) (8.54736e-06,27251.1) (-1.71587e-07,-3586.39) (3986.05,-4.73099e-06) (-9.66007e-06,-17727.9) (-18978.9,8.14512e-06) (1561.73,1.50238e-06) (2.42952e-06,5724.61) (3200.47,-1.49857e-06) (3.19878e-07,3426.58) 
